letting_key,letting_date,contract_id,district,county,engineers_estimate,bidder_name,bidder_fein,bidder_total,is_winner,n_actual_bidders,n_candidates_any,n_candidates_validyes,candidates_json,recall_hit,ratio,log_ee,split,contractor_prior_winrate,contractor_prior_avg_ratio,contractor_prior_n,P_raw,q_norm
2020_feb05,2020-02-05,R-38773-A,Crawfordsville,HENDRICKS,66415373.11,RIETH RILEY CONSTRUCTION,35-0918397,51833186.86,0,3,14,5,"[{""name"": ""RESOLUTION GROUP INC"", ""fein"": ""26-2944665"", ""valid_for_bid"": ""No""}, {""name"": ""EILTS CONSULTING SERVICES INC"", ""fein"": ""26-3351234"", ""valid_for_bid"": ""No""}, {""name"": ""AAA QUEEN BEE CONSTRUCTION INC"", ""fein"": ""27-4434599"", ""valid_for_bid"": ""No""}, {""name"": ""HOOSIER COMPANY INC"", ""fein"": ""35-0392360"", ""valid_for_bid"": ""No""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""BEATY CONSTRUCTION INC"", ""fein"": ""35-1128289"", ""valid_for_bid"": ""No""}, {""name"": ""E & B PAVING INC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""MIDWESTERN ELECTRIC INC"", ""fein"": ""35-1262778"", ""valid_for_bid"": ""No""}, {""name"": ""GRADEX INC"", ""fein"": ""35-1698047"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRIDER & CRIDER INC"", ""fein"": ""35-1875662"", ""valid_for_bid"": ""Yes""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,0.7804395945220641,18.011439110390373,train,0.3141025641025641,1.0370651907272357,156,0.7101617852613885,0.3061224863652522
2020_feb05,2020-02-05,R-41432-A,LaPorte,LAPORTE,505294.78,RIETH RILEY CONSTRUCTION,35-0918397,945286.58,0,7,12,9,"[{""name"": ""TGB UNLIMITED INC"", ""fein"": ""20-3599074"", ""valid_for_bid"": ""Yes""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""GARIUP CONSTRUCTION CO INC"", ""fein"": ""35-1035122"", ""valid_for_bid"": ""Yes""}, {""name"": ""WOODRUFF & SONS INC"", ""fein"": ""35-1058916"", ""valid_for_bid"": ""Yes""}, {""name"": ""ELLAS CONSTRUCTION COMPANY INC"", ""fein"": ""35-1106884"", ""valid_for_bid"": ""Yes""}, {""name"": ""INC"", ""fein"": ""35-1339168"", ""valid_for_bid"": ""Yes""}, {""name"": ""HRP CONSTRUCTION INC"", ""fein"": ""35-1489621"", ""valid_for_bid"": ""Yes""}, {""name"": ""L G S PLUMBING INC"", ""fein"": ""35-1677832"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""DUNNET BAY CONSTRUCTION COMPANY"", ""fein"": ""36-3253376"", ""valid_for_bid"": ""Yes""}, {""name"": ""D&R FREIGHT LLP"", ""fein"": ""47-5330107"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,1.8707626071260817,13.132897260729903,train,0.3141025641025641,1.0370651907272357,156,0.00014078011807646342,0.13419060071975825
2020_feb05,2020-02-05,R-41821-A,,ELKHART,3077174.52,RIETH RILEY CONSTRUCTION,35-0918397,3427410.0,0,3,10,5,"[{""name"": ""TGB UNLIMITED INC"", ""fein"": ""20-3599074"", ""valid_for_bid"": ""No""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""SHAMBAUGH & SON LP"", ""fein"": ""35-0965412"", ""valid_for_bid"": ""No""}, {""name"": ""PHEND & BROWN INC"", ""fein"": ""35-0997978"", ""valid_for_bid"": ""Yes""}, {""name"": ""WALSH & KELLY INC"", ""fein"": ""35-1120685"", ""valid_for_bid"": ""Yes""}, {""name"": ""E & B PAVING INC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""HRP CONSTRUCTION INC"", ""fein"": ""35-1489621"", ""valid_for_bid"": ""No""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""HAWK ENTERPRISES INC"", ""fein"": ""62-1339540"", ""valid_for_bid"": ""Yes""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,1.1138172299697842,14.939522370277858,train,0.3141025641025641,1.0370651907272357,156,0.13589608743675619,0.12406415895940599
2020_feb05,2020-02-05,R-39504-A,Greenfield,HAMILTON,29726416.01,GRADEX INC,35-1698047,29894800.0,0,4,21,9,"[{""name"": ""AAA QUEEN BEE CONSTRUCTION INC"", ""fein"": ""27-4434599"", ""valid_for_bid"": ""No""}, {""name"": ""BUNN ENTERPRISES INC"", ""fein"": ""31-1456458"", ""valid_for_bid"": ""No""}, {""name"": ""HOOSIER COMPANY INC"", ""fein"": ""35-0392360"", ""valid_for_bid"": ""No""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""BEATY CONSTRUCTION INC"", ""fein"": ""35-1128289"", ""valid_for_bid"": ""Yes""}, {""name"": ""E & B PAVING INC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""ATLAS EXCAVATING INC"", ""fein"": ""35-1212938"", ""valid_for_bid"": ""Yes""}, {""name"": ""MIDWESTERN ELECTRIC INC"", ""fein"": ""35-1262778"", ""valid_for_bid"": ""No""}, {""name"": ""MIDWEST MOLE INC"", ""fein"": ""35-1526557"", ""valid_for_bid"": ""No""}, {""name"": ""GRADEX INC"", ""fein"": ""35-1698047"", ""valid_for_bid"": ""Yes""}, {""name"": ""SIGNAL CONSTRUCTION INC"", ""fein"": ""35-1710202"", ""valid_for_bid"": ""No""}, {""name"": ""CRIDER & CRIDER INC"", ""fein"": ""35-1875662"", ""valid_for_bid"": ""Yes""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""ICC GROUP INC."", ""fein"": ""36-2839689"", ""valid_for_bid"": ""Yes""}, {""name"": ""DILLTERA LLC"", ""fein"": ""42-1761802"", ""valid_for_bid"": ""No""}, {""name"": ""UNITED CONSTRUCTION SERVICES LLC"", ""fein"": ""47-5508315"", ""valid_for_bid"": ""Yes""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}, {""name"": ""AVINU TECHNOLOGY LLC"", ""fein"": ""83-3453079"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,1.0056644564868955,17.207546636412403,train,0.1,0.9609298644046594,10,0.032993725333859934,0.4943736143150871
2020_feb05,2020-02-05,R-32577-A,LaPorte,PORTER,3764734.94,L G S PLUMBING INC,35-1677832,3952602.19,0,5,11,6,"[{""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""DYER CONSTRUCTION CO"", ""fein"": ""35-1068009"", ""valid_for_bid"": ""Yes""}, {""name"": ""WALSH & KELLY INC"", ""fein"": ""35-1120685"", ""valid_for_bid"": ""Yes""}, {""name"": ""MIDWESTERN ELECTRIC INC"", ""fein"": ""35-1262778"", ""valid_for_bid"": ""No""}, {""name"": ""G E MARSHALL INC"", ""fein"": ""35-1487677"", ""valid_for_bid"": ""Yes""}, {""name"": ""GRIMMER CONSTRUCTION INC"", ""fein"": ""35-1569222"", ""valid_for_bid"": ""Yes""}, {""name"": ""L G S PLUMBING INC"", ""fein"": ""35-1677832"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""D&R FREIGHT LLP"", ""fein"": ""47-5330107"", ""valid_for_bid"": ""No""}, {""name"": ""HAWK ENTERPRISES INC"", ""fein"": ""62-1339540"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,1.0499018531169155,15.141188015675445,train,,,2,0.10497306834542046,0.2365259278148713
2020_feb05,2020-02-05,B-40006-A,Greenfield,MADISON,1989486.0,SOUTHERN ROAD & BRIDGE LLC,46-1187423,3197695.0,0,8,12,8,"[{""name"": ""PACIFIC PAINTING CO INC"", ""fein"": ""20-3838553"", ""valid_for_bid"": ""Yes""}, {""name"": ""INC"", ""fein"": ""35-1602596"", ""valid_for_bid"": ""Yes""}, {""name"": ""THREE STAR PAINTING INC"", ""fein"": ""35-1645115"", ""valid_for_bid"": ""Yes""}, {""name"": ""VENUS PAINTING COMPANY"", ""fein"": ""35-1841931"", ""valid_for_bid"": ""Yes""}, {""name"": ""CENTRAL PAINTING INC"", ""fein"": ""35-2019240"", ""valid_for_bid"": ""Yes""}, {""name"": ""EURO PAINT LLC"", ""fein"": ""37-1538095"", ""valid_for_bid"": ""Yes""}, {""name"": ""DILLTERA LLC"", ""fein"": ""42-1761802"", ""valid_for_bid"": ""No""}, {""name"": ""SOUTHERN ROAD & BRIDGE LLC"", ""fein"": ""46-1187423"", ""valid_for_bid"": ""Yes""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""COMPANY INC"", ""fein"": ""75-3124141"", ""valid_for_bid"": ""Yes""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}, {""name"": ""AVINU TECHNOLOGY LLC"", ""fein"": ""83-3453079"", ""valid_for_bid"": ""No""}]",True,1.6072970606478256,14.503386871880403,train,,,2,0.000431067415758189,0.00015142375173625907
2020_feb05,2020-02-05,R-32577-A,LaPorte,PORTER,3764734.94,RIETH RILEY CONSTRUCTION,35-0918397,4057193.57,0,5,11,6,"[{""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""DYER CONSTRUCTION CO"", ""fein"": ""35-1068009"", ""valid_for_bid"": ""Yes""}, {""name"": ""WALSH & KELLY INC"", ""fein"": ""35-1120685"", ""valid_for_bid"": ""Yes""}, {""name"": ""MIDWESTERN ELECTRIC INC"", ""fein"": ""35-1262778"", ""valid_for_bid"": ""No""}, {""name"": ""G E MARSHALL INC"", ""fein"": ""35-1487677"", ""valid_for_bid"": ""Yes""}, {""name"": ""GRIMMER CONSTRUCTION INC"", ""fein"": ""35-1569222"", ""valid_for_bid"": ""Yes""}, {""name"": ""L G S PLUMBING INC"", ""fein"": ""35-1677832"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""D&R FREIGHT LLP"", ""fein"": ""47-5330107"", ""valid_for_bid"": ""No""}, {""name"": ""HAWK ENTERPRISES INC"", ""fein"": ""62-1339540"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,1.0776837239967816,15.141188015675445,train,0.3141025641025641,1.0370651907272357,156,0.03257948987118665,0.07340829596559849
2020_feb05,2020-02-05,B-40933-A,Seymour,SWITZERLAND,189294.0,INC,38-1164400,169999.25,1,2,6,3,"[{""name"": ""PAUL H ROHE COMPANY"", ""fein"": ""35-0844079"", ""valid_for_bid"": ""Yes""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""MICHIGAN INC"", ""fein"": ""38-1164400"", ""valid_for_bid"": ""Yes""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,0.8980699335425317,12.151056640974016,train,0.6666666666666666,0.8304217693056023,15,0.6746487205826991,0.6781106138308878
2020_feb05,2020-02-05,R-38097-A,Seymour,CLARK,1220370.71,MAC CONSTRUCTION & EXCAVATING,35-1487672,1195000.0,1,2,14,6,"[{""name"": ""BUNN ENTERPRISES INC"", ""fein"": ""31-1456458"", ""valid_for_bid"": ""No""}, {""name"": ""PAVING INC"", ""fein"": ""35-1004746"", ""valid_for_bid"": ""Yes""}, {""name"": ""E & B PAVING INC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""MAC CONSTRUCTION & EXCAVATING"", ""fein"": ""35-1487672"", ""valid_for_bid"": ""Yes""}, {""name"": ""HUMMEL ELECTRIC INC"", ""fein"": ""35-1675187"", ""valid_for_bid"": ""No""}, {""name"": ""SIGNAL CONSTRUCTION INC"", ""fein"": ""35-1710202"", ""valid_for_bid"": ""No""}, {""name"": ""RAGLE, INC."", ""fein"": ""35-1878024"", ""valid_for_bid"": ""Yes""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""J B I CONSTRUCTION INC"", ""fein"": ""35-2131982"", ""valid_for_bid"": ""No""}, {""name"": ""LOUISVILLE PAVING CO"", ""fein"": ""61-1256623"", ""valid_for_bid"": ""Yes""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,0.979210653130146,14.014665231208877,train,0.4,1.1564497360156294,15,0.2601953526699872,0.5284726337209318
2020_feb05,2020-02-05,R-40812-A,Seymour,CLARK,4831845.06,MAC CONSTRUCTION & EXCAVATING,35-1487672,5522000.0,0,3,9,5,"[{""name"": ""EILTS CONSULTING SERVICES INC"", ""fein"": ""26-3351234"", ""valid_for_bid"": ""No""}, {""name"": ""E & B PAVING INC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""MAC CONSTRUCTION & EXCAVATING"", ""fein"": ""35-1487672"", ""valid_for_bid"": ""Yes""}, {""name"": ""RAGLE, INC."", ""fein"": ""35-1878024"", ""valid_for_bid"": ""Yes""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""LOUISVILLE PAVING CO"", ""fein"": ""61-1256623"", ""valid_for_bid"": ""Yes""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,1.1428346586924707,15.39073895268533,train,0.4,1.1564497360156294,15,0.06400519732558105,0.2556168033222576
2020_feb05,2020-02-05,R-41997-A,Seymour,FLOYD,635710.75,MAC CONSTRUCTION & EXCAVATING,35-1487672,917872.0,0,4,8,5,"[{""name"": ""PAVING INC"", ""fein"": ""35-1004746"", ""valid_for_bid"": ""Yes""}, {""name"": ""E & B PAVING INC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""MAC CONSTRUCTION & EXCAVATING"", ""fein"": ""35-1487672"", ""valid_for_bid"": ""Yes""}, {""name"": ""RAGLE, INC."", ""fein"": ""35-1878024"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""LOUISVILLE PAVING CO"", ""fein"": ""61-1256623"", ""valid_for_bid"": ""Yes""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,1.4438516259163463,13.36249894327389,train,0.4,1.1564497360156294,15,0.01896760068608809,0.1365747332271652
2020_feb05,2020-02-05,RS-41419-A,Seymour,CLARK,1716738.55,MAC CONSTRUCTION & EXCAVATING,35-1487672,1923450.9,0,2,5,3,"[{""name"": ""E & B PAVING INC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""MAC CONSTRUCTION & EXCAVATING"", ""fein"": ""35-1487672"", ""valid_for_bid"": ""Yes""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,1.1204099191458128,14.355936856881534,train,0.4,1.1564497360156294,15,0.24284369881649373,0.20612132762073318
2020_feb05,2020-02-05,B-42099-A,Seymour,VARIOUS,4559152.0,MAC CONSTRUCTION & EXCAVATING,35-1487672,2173000.0,0,2,8,5,"[{""name"": ""PAUL H ROHE COMPANY"", ""fein"": ""35-0844079"", ""valid_for_bid"": ""Yes""}, {""name"": ""E & B PAVING INC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""MAC CONSTRUCTION & EXCAVATING"", ""fein"": ""35-1487672"", ""valid_for_bid"": ""Yes""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""No""}, {""name"": ""DIAMOND CORING COMPANY INC"", ""fein"": ""36-3921272"", ""valid_for_bid"": ""Yes""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,0.4766237230081384,15.33264719928467,train,0.4,1.1564497360156294,15,1.0,0.5
2020_feb05,2020-02-05,B-40119-A,LaPorte,,3856648.3,NORTHERN INDIANA CONSTRUCTION CO INC,35-1690004,3989375.27,0,4,12,8,"[{""name"": ""PACIFIC PAINTING CO INC"", ""fein"": ""20-3838553"", ""valid_for_bid"": ""Yes""}, {""name"": ""JCI BRIDGE GROUP INC"", ""fein"": ""32-0154474"", ""valid_for_bid"": ""Yes""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""INC"", ""fein"": ""35-1339168"", ""valid_for_bid"": ""Yes""}, {""name"": ""INC"", ""fein"": ""35-1602596"", ""valid_for_bid"": ""Yes""}, {""name"": ""THREE STAR PAINTING INC"", ""fein"": ""35-1645115"", ""valid_for_bid"": ""Yes""}, {""name"": ""INC"", ""fein"": ""35-1690004"", ""valid_for_bid"": ""Yes""}, {""name"": ""VENUS PAINTING COMPANY"", ""fein"": ""35-1841931"", ""valid_for_bid"": ""Yes""}, {""name"": ""CENTRAL PAINTING INC"", ""fein"": ""35-2019240"", ""valid_for_bid"": ""No""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""D&R FREIGHT LLP"", ""fein"": ""47-5330107"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,1.0344151085801627,15.165309048174077,train,0.3333333333333333,1.0613950636274374,3,0.0037300628500819594,0.087374142092835
2020_feb05,2020-02-05,RS-40067-A,Seymour,SWITZERLAND,237204.8,PAUL H ROHE COMPANY,35-0844079,211865.7,1,2,5,2,"[{""name"": ""PAUL H ROHE COMPANY"", ""fein"": ""35-0844079"", ""valid_for_bid"": ""Yes""}, {""name"": ""DAVE OMARA CONTRACTOR INC"", ""fein"": ""35-1357381"", ""valid_for_bid"": ""Yes""}, {""name"": ""SIGNAL CONSTRUCTION INC"", ""fein"": ""35-1710202"", ""valid_for_bid"": ""No""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,0.8931762763654025,12.376679181988653,train,0.5454545454545454,1.096635438568766,11,0.9029729633328577,0.6182752293985363
2020_feb05,2020-02-05,R-41936-A,Seymour,MORGAN,1443135.5,BEATY CONSTRUCTION INC,35-1128289,1307483.0,1,2,9,3,"[{""name"": ""RENASCENT INC"", ""fein"": ""20-2107424"", ""valid_for_bid"": ""Yes""}, {""name"": ""EILTS CONSULTING SERVICES INC"", ""fein"": ""26-3351234"", ""valid_for_bid"": ""No""}, {""name"": ""AAA QUEEN BEE CONSTRUCTION INC"", ""fein"": ""27-4434599"", ""valid_for_bid"": ""No""}, {""name"": ""BEATY CONSTRUCTION INC"", ""fein"": ""35-1128289"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRIDER & CRIDER INC"", ""fein"": ""35-1875662"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,0.9060015500969936,14.18232873494143,train,0.2727272727272727,0.992443607624773,44,0.2925983546544639,0.35065397471297766
2020_feb05,2020-02-05,RS-39282-A,Greenfield,JAY,2349230.94,MILESTONE CONTRACTORS LP,35-1917625,2207885.0,0,3,10,3,"[{""name"": ""SHAMBAUGH & SON LP"", ""fein"": ""35-0965412"", ""valid_for_bid"": ""No""}, {""name"": ""BROOKS CONSTRUCTION COMPANY INC"", ""fein"": ""35-1065659"", ""valid_for_bid"": ""Yes""}, {""name"": ""E & B PAVING INC"", ""fein"": ""35-1139301"", ""valid_for_bid"": ""Yes""}, {""name"": ""SIGNAL CONSTRUCTION INC"", ""fein"": ""35-1710202"", ""valid_for_bid"": ""No""}, {""name"": ""MILESTONE CONTRACTORS LP"", ""fein"": ""35-1917625"", ""valid_for_bid"": ""Yes""}, {""name"": ""3D COMPANY INC"", ""fein"": ""35-2094565"", ""valid_for_bid"": ""No""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}, {""name"": ""AVINU TECHNOLOGY LLC"", ""fein"": ""83-3453079"", ""valid_for_bid"": ""No""}, {""name"": ""TC ELECTRIC INC"", ""fein"": ""90-0690005"", ""valid_for_bid"": ""No""}]",True,0.9398331012956946,14.669598572984771,train,0.2916666666666667,1.0521632512403656,144,0.611204678477459,0.3030582984989462
2020_feb05,2020-02-05,R-41937-A,Seymour,MORGAN,1355892.0,RENASCENT INC,20-2107424,985852.0,1,2,8,3,"[{""name"": ""RENASCENT INC"", ""fein"": ""20-2107424"", ""valid_for_bid"": ""Yes""}, {""name"": ""EILTS CONSULTING SERVICES INC"", ""fein"": ""26-3351234"", ""valid_for_bid"": ""No""}, {""name"": ""AAA QUEEN BEE CONSTRUCTION INC"", ""fein"": ""27-4434599"", ""valid_for_bid"": ""No""}, {""name"": ""BEATY CONSTRUCTION INC"", ""fein"": ""35-1128289"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRIDER & CRIDER INC"", ""fein"": ""35-1875662"", ""valid_for_bid"": ""Yes""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""MESSIER & ASSOCIATES INC"", ""fein"": ""61-1398545"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,0.7270874081416514,14.119970098292866,train,0.3333333333333333,0.67479813051975,6,0.7739345382982752,0.6358796597536882
2020_feb05,2020-02-05,B-40119-A,LaPorte,,3856648.3,RIETH RILEY CONSTRUCTION,35-0918397,3669686.5,1,4,12,8,"[{""name"": ""PACIFIC PAINTING CO INC"", ""fein"": ""20-3838553"", ""valid_for_bid"": ""Yes""}, {""name"": ""JCI BRIDGE GROUP INC"", ""fein"": ""32-0154474"", ""valid_for_bid"": ""Yes""}, {""name"": ""RIETH RILEY CONSTRUCTION"", ""fein"": ""35-0918397"", ""valid_for_bid"": ""Yes""}, {""name"": ""INC"", ""fein"": ""35-1339168"", ""valid_for_bid"": ""Yes""}, {""name"": ""INC"", ""fein"": ""35-1602596"", ""valid_for_bid"": ""Yes""}, {""name"": ""THREE STAR PAINTING INC"", ""fein"": ""35-1645115"", ""valid_for_bid"": ""Yes""}, {""name"": ""INC"", ""fein"": ""35-1690004"", ""valid_for_bid"": ""Yes""}, {""name"": ""VENUS PAINTING COMPANY"", ""fein"": ""35-1841931"", ""valid_for_bid"": ""Yes""}, {""name"": ""CENTRAL PAINTING INC"", ""fein"": ""35-2019240"", ""valid_for_bid"": ""No""}, {""name"": ""CRANE ENVIRONMENTAL SERVICES LLC"", ""fein"": ""35-2023234"", ""valid_for_bid"": ""No""}, {""name"": ""D&R FREIGHT LLP"", ""fein"": ""47-5330107"", ""valid_for_bid"": ""No""}, {""name"": ""PRECISION AERIAL SERVICES LLC"", ""fein"": ""83-3296401"", ""valid_for_bid"": ""No""}]",True,0.951522206471355,15.165309048174077,train,0.3141025641025641,1.0370651907272357,156,0.02034958906753817,0.4766750476279009
